,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate
3709,Georgia,3/27/21,1054430,18926,,,9931.129239,7715982,1.794903408,72672.83219
3710,Hawaii,3/27/21,30377,462,,,2098.494779,1244173,1.551561659,87873.26821
3711,Idaho,3/27/21,179428,1954,,,10040.37346,671075,1.089016207,37551.79582
3712,Illinois,3/27/21,1235485,23498,,,9749.861523,19972391,1.901925155,157612.6352
3713,Indiana,3/27/21,683076,13011,,,10146.37224,8730919,1.904766088,129688.5767
3714,Iowa,3/27/21,349554,5718,,,11079.12027,1362059,1.635798761,43170.48433
3715,Kansas,3/27/21,302988,4848,,,10400.11478,1310866,1.600063369,44995.69906
3716,Kentucky,3/27/21,424666,6023,,,9491.630207,4163939,1.416797349,93201.51676
3717,Louisiana,3/27/21,443069,10087,,,9530.83746,5979604,2.276620572,128626.9944
3718,Maine,3/27/21,49653,736,,,3693.836984,1748502,1.482287072,130076.357
3719,Maryland,3/27/21,406709,8246,,,6727.266412,8633225,2.027493859,142799.9001
3720,Massachusetts,3/27/21,627556,17086,,,9104.907172,18420376,2.722625551,267252.3465
3721,Michigan,3/27/21,723700,17047,,,7246.524107,11320550,2.355534061,113354.4818
3722,Minnesota,3/27/21,513833,6903,,,9111.108668,7574941,1.343432594,134316.2284
3723,Mississippi,3/27/21,304420,7000,,,10228.65455,1819108,2.299454701,61122.88061
3724,Missouri,3/27/21,579654,8796,,,9444.575154,4821095,1.517456966,78552.36754
3725,Montana,3/27/21,104097,1436,,,9739.815004,1190365,1.379482598,111376.2634
3726,Nebraska,3/27/21,208118,2175,,,10758.74376,2560074,1.045080195,132344.0556
3727,Nevada,3/27/21,302918,5236,,,9834.501889,2918969,1.72852059,94766.9209
3728,New Hampshire,3/27/21,82745,1235,,,6085.484342,1613264,1.492537313,118647.5655
3729,New Jersey,3/27/21,892143,24382,,,10044.17829,12013468,2.732969939,135253.4454
3730,New Mexico,3/27/21,190887,3925,,,9103.603584,2960934,2.056190312,141210.0844
3731,New York,3/27/21,1841822,49928,,,9467.788442,43852610,2.710793986,225422.0191
3732,North Carolina,3/27/21,905528,12028,,,8633.874405,10373834,1.328285818,98910.66853
3733,North Dakota,3/27/21,102536,1498,,,13455.07321,1459175,1.4609503,191477.2026
3734,Ohio,3/27/21,1010603,18995,,,8645.687008,10852610,1.833064022,92843.84598
3735,Oklahoma,3/27/21,438306,4850,,,11043.06804,3736115,1.109913473,94418.55904
3736,Oregon,3/27/21,163702,2375,,,3881.27567,4132028,1.450806954,97967.89131
3737,Pennsylvania,3/27/21,1013488,24960,,,7916.644828,11500247,2.462781996,89831.72068
3738,Rhode Island,3/27/21,135775,2608,,,12816.68855,3437769,1.920824894,324513.4567
3739,South Carolina,3/27/21,548114,9104,,,10645.6486,5529737,1.660968339,107400.3528
3740,South Dakota,3/27/21,117081,1933,,,13234.59096,728033,1.650993756,82295.32509
3741,Tennessee,3/27/21,806792,11816,,,11813.90312,7159980,1.464565836,104844.0119
3742,Texas,3/27/21,2779464,48039,,,9585.720123,21021275,1.728354819,72497.45231
3743,Utah,3/27/21,384173,2101,,,11983.09522,3051449,0.546889032,95180.56693
3744,Vermont,3/27/21,18623,224,,,2984.50774,1291820,1.202813725,207026.0854
3745,Virginia,3/27/21,613974,10178,,,7193.165407,6398177,1.65772492,74959.43715
3746,Washington,3/27/21,361115,5218,,,4742.220278,5802332,1.444969054,76197.15733
3747,West Virginia,3/27/21,140316,2631,,,7829.491666,2434554,1.875053451,135845.6644
3748,Wisconsin,3/27/21,633663,7274,,,10883.12895,7516428,1.147928789,129094.2585
3749,Wyoming,3/27/21,56046,695,,,9683.823491,679984,1.240052814,117490.0088
3750,Alabama,3/28/21,514391,10526,,,10490.95639,2397242,2.046303298,48891.52663
3751,Alaska,3/28/21,62264,313,,,8497.221634,1873407,0.503531153,256089.0991
3752,Arizona,3/28/21,839888,16918,,,11538.95666,8453284,2.014316195,116137.006
3753,Arkansas,3/28/21,329929,5595,,,10932.7511,2842214,1.695819404,94181.53068
3754,California,3/28/21,3660713,58948,,,9264.760932,52962296,1.610314712,134040.2842
3755,Colorado,3/28/21,458554,6092,,,7962.754327,6887531,1.328524012,119601.4368
3756,Connecticut,3/28/21,305210,7865,,,8560.601152,7076592,2.576914256,198485.9003
3757,Delaware,3/28/21,94062,1544,,,9659.630054,1550073,1.641470519,159183.642
3758,Florida,3/28/21,2044005,33178,,,9516.854592,20648211,1.623185853,96137.74021
3759,Georgia,3/28/21,1055256,18926,,,9938.908905,7737165,1.79349845,72872.34388
3760,Hawaii,3/28/21,30479,462,,,2105.69882,1250564,1.546253438,88324.65082
3761,Idaho,3/28/21,179428,1954,,,10040.37346,672052,1.089016207,37606.46647
3762,Illinois,3/28/21,1237732,23521,,,9767.593782,20068566,1.900330605,158371.6026
3763,Indiana,3/28/21,684020,13023,,,10160.39437,8816023,1.903891699,130952.7067
3764,Iowa,3/28/21,349714,5725,,,11084.19148,1364789,1.637051991,43257.01173
3765,Kansas,3/28/21,302988,4848,,,10400.11478,1310866,1.600063369,44995.69906
3766,Kentucky,3/28/21,425024,6031,,,9513.31935,4168133,1.418978693,93295.39114
3767,Louisiana,3/28/21,443069,10087,,,9530.83746,5979604,2.276620572,128626.9944
3768,Maine,3/28/21,49850,736,,,3708.49241,1755780,1.476429288,130617.7895
3769,Maryland,3/28/21,408044,8251,,,6749.348295,8674985,2.022085853,143490.6413
3770,Massachusetts,3/28/21,629531,17115,,,9133.561494,18528787,2.718690581,268825.2294
3771,Michigan,3/28/21,723700,17047,,,7246.524107,11364090,2.355534061,113790.4548
3772,Minnesota,3/28/21,515058,6908,,,9132.829944,7602404,1.341208175,134803.1928
3773,Mississippi,3/28/21,304616,7001,,,10235.24024,1819210,2.298303438,61126.30786
3774,Missouri,3/28/21,580080,8796,,,9451.516173,4834840,1.516342573,78776.32129
3775,Montana,3/28/21,104128,1436,,,9742.715512,1194307,1.379071911,111745.0958
3776,Nebraska,3/28/21,208424,2175,,,10774.56255,2572387,1.043545849,132980.5811
3777,Nevada,3/28/21,303061,5236,,,9839.144511,2927071,1.727704983,95029.95952
3778,New Hampshire,3/28/21,83027,1237,,,6106.224043,1619160,1.489876787,119081.1871
3779,New Jersey,3/28/21,896652,24389,,,10094.9428,12014324,2.720007316,135263.0826
3780,New Mexico,3/28/21,191048,3925,,,9111.281845,2971727,2.054457519,141724.814
3781,New York,3/28/21,1850732,50017,,,9513.589826,44112555,2.702552287,226758.2526
3782,North Carolina,3/28/21,905528,12028,,,8633.874405,10373834,1.328285818,98910.66853
3783,North Dakota,3/28/21,102583,1498,,,13461.24069,1461017,1.460280943,191718.9153
3784,Ohio,3/28/21,1011622,19006,,,8654.404531,10888166,1.831217589,93148.02679
3785,Oklahoma,3/28/21,438319,4850,,,11043.06804,3736115,1.109913473,94418.55904
3786,Oregon,3/28/21,163952,2375,,,3887.203019,4132028,1.448594711,97967.89131
3787,Pennsylvania,3/28/21,1013731,24971,,,7918.54297,11500247,2.463276747,89831.72068
3788,Rhode Island,3/28/21,135775,2608,,,12816.68855,3437769,1.920824894,324513.4567
3789,South Carolina,3/28/21,549199,9122,,,10666.72183,5581281,1.660964423,108401.4571
3790,South Dakota,3/28/21,117244,1933,,,13253.01613,730244,1.648698441,82545.2519
3791,Tennessee,3/28/21,806792,11816,,,11813.90312,7159980,1.464565836,104844.0119
3792,Texas,3/28/21,2782735,48093,,,9597.001036,21114389,1.728263741,72818.58068
3793,Utah,3/28/21,384562,2114,,,11995.22888,3058720,0.549716301,95407.36342
3794,Vermont,3/28/21,18820,225,,,3016.078809,1301488,1.195536663,208575.4717
3795,Virginia,3/28/21,615366,10198,,,7209.47373,6422732,1.657225131,75247.11737
3796,Washington,3/28/21,361115,5218,,,4742.220278,5825989,1.444969054,76507.82486
3797,West Virginia,3/28/21,140613,2634,,,7846.063967,2447202,1.873226515,136551.4101
3798,Wisconsin,3/28/21,634133,7274,,,10891.20117,7539005,1.147077979,129482.0173
3799,Wyoming,3/28/21,56046,695,,,9683.823491,679984,1.240052814,117490.0088
3800,Alabama,3/29/21,514619,10526,,,10495.60643,2399529,2.045396692,48938.16978
3801,Alaska,3/29/21,62265,313,,,8497.221634,1873407,0.503531153,256089.0991
3802,Arizona,3/29/21,840492,16918,,,11547.25483,8475250,2.012868653,116438.79
3803,Arkansas,3/29/21,330008,5601,,,10935.3689,2844634,1.697231582,94261.72144
3804,California,3/29/21,3663913,59030,,,9272.859692,53384553,1.611119041,135108.9586
3805,Colorado,3/29/21,459361,6092,,,7976.767818,6909282,1.326190077,119979.1413
3806,Connecticut,3/29/21,308439,7883,,,8651.168896,7076592,2.555772778,198485.9003
3807,Delaware,3/29/21,94402,1552,,,9694.546112,1557993,1.644032965,159996.9808
3808,Florida,3/29/21,2047379,33247,,,9532.563882,20704019,1.623881069,96397.58137
3809,Georgia,3/29/21,1056421,18962,,,9949.881435,7752074,1.794928348,73012.76402
3810,Hawaii,3/29/21,30579,462,,,2112.62035,1257113,1.541187483,88787.19263
3811,Idaho,3/29/21,179763,1957,,,10059.11928,672052,1.088655619,37606.46647
3812,Illinois,3/29/21,1239502,23527,,,9781.561782,20134295,1.898101012,158890.3047
3813,Indiana,3/29/21,684733,13028,,,10170.98523,8841759,1.902639423,131334.9878
3814,Iowa,3/29/21,350219,5729,,,11100.19746,1365806,1.635833578,43289.24556
3815,Kansas,3/29/21,303418,4859,,,10414.87461,1310866,1.601421142,44995.69906
3816,Kentucky,3/29/21,425333,6042,,,9520.235702,4168133,1.420534029,93295.39114
3817,Louisiana,3/29/21,443905,10122,,,9548.820619,5979604,2.280217614,128626.9944
3818,Maine,3/29/21,50030,736,,,3721.883155,1757003,1.47111733,130708.7721
3819,Maryland,3/29/21,409075,8260,,,6766.401794,8709447,2.019189635,144060.6681
3820,Massachusetts,3/29/21,631031,17130,,,9155.32427,18528787,2.714605146,268825.2294
3821,Michigan,3/29/21,732938,17056,,,7339.025681,11364090,2.327072686,113790.4548
3822,Minnesota,3/29/21,516608,6913,,,9160.314006,7628477,1.338151945,135265.5102
3823,Mississippi,3/29/21,304695,7001,,,10237.89468,1819319,2.297707544,61129.97031
3824,Missouri,3/29/21,580417,8797,,,9457.007072,4846674,1.515634449,78969.13821
3825,Montana,3/29/21,104163,1436,,,9745.99028,1197007,1.378608527,111997.7208
3826,Nebraska,3/29/21,208553,2175,,,10781.23126,2576591,1.042900366,133197.9086
3827,Nevada,3/29/21,303273,5237,,,9846.027279,2932906,1.726826984,95219.39798
3828,New Hampshire,3/29/21,83340,1237,,,6129.243641,1635049,1.484281257,120249.7442
3829,New Jersey,3/29/21,900273,24404,,,10135.70977,12014943,2.7107333,135270.0516
3830,New Mexico,3/29/21,191230,3925,,,9119.961618,2979887,2.052502222,142113.9731
3831,New York,3/29/21,1859474,50158,,,9558.527614,44379816,2.697429488,228132.0937
3832,North Carolina,3/29/21,910833,12085,,,8684.455616,10373834,1.326807439,98910.66853
3833,North Dakota,3/29/21,102639,1498,,,13468.58917,1461846,1.459484212,191827.6991
3834,Ohio,3/29/21,1013119,19013,,,8667.211334,10888166,1.828511754,93148.02679
3835,Oklahoma,3/29/21,439210,4850,,,11065.35782,3736115,1.107677691,94418.55904
3836,Oregon,3/29/21,164164,2375,,,3892.229411,4132028,1.446724008,97967.89131
3837,Pennsylvania,3/29/21,1017881,24991,,,7950.959808,11500247,2.455198594,89831.72068
3838,Rhode Island,3/29/21,136419,2613,,,12877.47991,3437769,1.915422339,324513.4567
3839,South Carolina,3/29/21,550068,9122,,,10683.59983,5608504,1.658340423,108930.1911
3840,South Dakota,3/29/21,117336,1933,,,13263.41562,731786,1.647405741,82719.55635
3841,Tennessee,3/29/21,809692,11866,,,11856.36799,7159980,1.465495522,104844.0119
3842,Texas,3/29/21,2786219,48134,,,9609.016536,21159863,1.727574178,72975.40985
3843,Utah,3/29/21,384756,2114,,,12001.28012,3064838,0.549439125,95598.19561
3844,Vermont,3/29/21,19002,225,,,3045.24599,1312879,1.184085886,210400.9846
3845,Virginia,3/29/21,616509,10219,,,7222.864831,6442384,1.657558933,75477.35527
3846,Washington,3/29/21,362385,5226,,,4758.898122,5825989,1.44211267,76507.82486
3847,West Virginia,3/29/21,140991,2638,,,7867.155987,2451817,1.871041414,136808.9225
3848,Wisconsin,3/29/21,634453,7277,,,10896.69715,7557583,1.146972274,129801.0935
3849,Wyoming,3/29/21,56190,695,,,9708.704314,679984,1.236874889,117490.0088
3850,Alabama,3/30/21,514980,10527,,,10502.96899,2400934,2.044157055,48966.82463
3851,Alaska,3/30/21,62901,313,,,8584.16092,1873407,0.498431454,256089.0991
3852,Arizona,3/30/21,841078,16941,,,11555.30569,8495200,2.014200823,116712.8767
3853,Arkansas,3/30/21,330186,5616,,,10941.26723,2847487,1.700859516,94356.26038
3854,California,3/30/21,3666266,59128,,,9278.814811,53558339,1.612758049,135548.787
3855,Colorado,3/30/21,460318,6099,,,7993.386049,6919702,1.324953619,120160.0837
3856,Connecticut,3/30/21,310056,7885,,,8696.522889,7160698,2.54308899,200844.925
3857,Delaware,3/30/21,94573,1559,,,9712.106835,1563797,1.648462035,160593.0184
3858,Florida,3/30/21,2052441,33338,,,9556.132473,20741485,1.624309785,96572.02246
3859,Georgia,3/30/21,1057741,18987,,,9962.313831,7764602,1.795051908,73130.75875
3860,Hawaii,3/30/21,30654,462,,,2165.026217,1259532,1.507144255,88958.0414
3861,Idaho,3/30/21,180076,1957,,,10076.63403,673572,1.086763367,37691.52213
3862,Illinois,3/30/21,1241903,23542,,,9800.509335,20183744,1.895639192,159280.5328
3863,Indiana,3/30/21,685453,13038,,,10181.68007,8854590,1.902099779,131525.5787
3864,Iowa,3/30/21,350756,5729,,,11117.21768,1367491,1.633329152,43342.65167
3865,Kansas,3/30/21,303443,4859,,,10415.73274,1314508,1.601289204,45120.71133
3866,Kentucky,3/30/21,426073,6065,,,9536.799135,4180142,1.423464993,93564.18878
3867,Louisiana,3/30/21,444414,10132,,,9559.769695,6007933,2.27985617,129236.3783
3868,Maine,3/30/21,50253,738,,,3738.4728,1766170,1.468569041,131390.733
3869,Maryland,3/30/21,409978,8273,,,6781.338079,8727009,2.017913156,144351.1565
3870,Massachusetts,3/30/21,633081,17148,,,9185.066731,18645737,2.708658134,270522.0005
3871,Michigan,3/30/21,739244,17108,,,7402.16867,11426216,2.314256186,114412.5324
3872,Minnesota,3/30/21,517881,6914,,,9182.886401,7648973,1.335055737,135628.9382
3873,Mississippi,3/30/21,304858,7013,,,10243.37155,1832312,2.300415275,61566.54119
3874,Missouri,3/30/21,580980,8848,,,9466.180296,4855938,1.522943991,79120.08092
3875,Montana,3/30/21,104321,1437,,,9760.773519,1198024,1.377479127,112092.8762
3876,Nebraska,3/30/21,208912,2177,,,10799.78991,2578979,1.042065559,133321.3572
3877,Nevada,3/30/21,303494,5239,,,9853.20224,2939122,1.726228525,95421.20594
3878,New Hampshire,3/30/21,83714,1237,,,6156.749486,1635049,1.477650094,120249.7442
3879,New Jersey,3/30/21,905144,24486,,,10190.54985,12015421,2.705204918,135275.4332
3880,New Mexico,3/30/21,191377,3932,,,9126.972204,2985675,2.054583362,142390.0089
3881,New York,3/30/21,1865349,50212,,,9588.72774,44564346,2.691828714,229080.6603
3882,North Carolina,3/30/21,912203,12087,,,8697.51806,10464878,1.325034011,99778.73938
3883,North Dakota,3/30/21,102880,1498,,,13500.21389,1462599,1.456065319,191926.5099
3884,Ohio,3/30/21,1015577,19020,,,8688.239471,10938593,1.832357369,93579.4287
3885,Oklahoma,3/30/21,439340,4850,,,11068.41571,3749655,1.10737167,94760.73997
3886,Oregon,3/30/21,164570,2381,,,3901.855426,4165004,1.446800753,98749.73238
3887,Pennsylvania,3/30/21,1022992,25029,,,7990.883292,11606113,2.446646699,90658.67031
3888,Rhode Island,3/30/21,136765,2618,,,12910.14111,3482928,1.914232443,328776.3095
3889,South Carolina,3/30/21,550669,9126,,,10695.27264,5623755,1.6572569,109226.401
3890,South Dakota,3/30/21,117495,1935,,,13281.38865,732724,1.646878591,82825.5859
3891,Tennessee,3/30/21,810529,11894,,,11868.62423,7193753,1.467436699,105338.5519
3892,Texas,3/30/21,2789428,48242,,,9620.083625,21199010,1.729458513,73110.41868
3893,Utah,3/30/21,385127,2118,,,12012.85232,3068900,0.549948459,95724.89721
3894,Vermont,3/30/21,19109,225,,,3062.393728,1316669,1.177455649,211008.3671
3895,Virginia,3/30/21,617941,10242,,,7239.641784,6452493,1.657439788,75595.78978
3896,Washington,3/30/21,363235,5237,,,4770.060459,5866969,1.44176635,77045.98082
3897,West Virginia,3/30/21,141322,2640,,,7885.625454,2458557,1.868074327,137185.0077
3898,Wisconsin,3/30/21,635314,7292,,,10911.48478,7569040,1.147778894,129997.8669
3899,Wyoming,3/30/21,56236,695,,,9716.652354,683766,1.235863148,118143.476
3900,Alabama,3/31/21,515388,10554,,,10511.29011,2403560,2.047777597,49020.38165
3901,Alaska,3/31/21,62901,313,,,8531.122487,1896375,0.501530228,259228.7556
3902,Arizona,3/31/21,841811,16967,,,11565.37615,8508684,2.015535554,116898.1292
3903,Arkansas,3/31/21,330398,5626,,,10948.2922,2851439,1.702794811,94487.21653
3904,California,3/31/21,3668745,59274,,,9285.088819,53684932,1.615647858,135869.1765
3905,Colorado,3/31/21,462081,6107,,,8024.000406,6934001,1.321629758,120408.3848
3906,Connecticut,3/31/21,310624,7889,,,8712.454285,7185902,2.539726486,201551.8526
3907,Delaware,3/31/21,94802,1559,,,9735.623827,1566596,1.644480074,160880.4597
3908,Florida,3/31/21,2057735,33425,,,9580.781253,20794941,1.624358822,96820.91274
3909,Georgia,3/31/21,1059548,19055,,,9979.333026,7778811,1.798408378,73264.58595
3910,Hawaii,3/31/21,30754,463,,,2172.089002,1261216,1.50549522,89076.97871
3911,Idaho,3/31/21,180536,1962,,,10102.37456,674726,1.086763859,37756.09729
3912,Illinois,3/31/21,1244499,23579,,,9820.995735,20235323,1.894658011,159687.5698
3913,Indiana,3/31/21,686497,13039,,,10197.18758,8872438,1.899352801,131790.6919
3914,Iowa,3/31/21,351402,5743,,,11137.69267,1369430,1.634310562,43404.10831
3915,Kansas,3/31/21,303940,4870,,,10432.79235,1314508,1.602289926,45120.71133
3916,Kentucky,3/31/21,426876,6090,,,9554.772697,4186973,1.426643803,93717.08717
3917,Louisiana,3/31/21,444933,10141,,,9570.933881,6017582,2.279219568,129443.9375
3918,Maine,3/31/21,50504,743,,,3757.14545,1769462,1.4711706,131635.6349
3919,Maryland,3/31/21,411344,8286,,,6803.932726,8738914,2.014372399,144548.074
3920,Massachusetts,3/31/21,635580,17185,,,9221.323516,18705555,2.703829573,271389.871
3921,Michigan,3/31/21,746351,17119,,,7473.332201,11456738,2.293692914,114718.1541
3922,Minnesota,3/31/21,519529,6926,,,9212.108166,7661261,1.333130586,135846.8248
3923,Mississippi,3/31/21,305146,7032,,,10253.04849,1832422,2.304470647,61570.23724
3924,Missouri,3/31/21,581680,8853,,,9477.585725,4868419,1.521970843,79323.43972
3925,Montana,3/31/21,104552,1437,,,9782.386988,1200972,1.374435688,112368.7052
3926,Nebraska,3/31/21,209346,2180,,,10822.22571,2585810,1.041338263,133674.4885
3927,Nevada,3/31/21,303762,5249,,,9861.903098,2943991,1.727997577,95579.28235
3928,New Hampshire,3/31/21,84176,1238,,,6190.727294,1637483,1.470727998,120428.7529
3929,New Jersey,3/31/21,908816,24561,,,10231.89101,12159618,2.702527244,136898.8729
3930,New Mexico,3/31/21,191652,3937,,,9140.087246,2992021,2.054244151,142692.6564
3931,New York,3/31/21,1873138,50299,,,9628.766682,44715783,2.685279995,229859.1142
3932,North Carolina,3/31/21,914132,12112,,,8715.910361,10489232,1.324972761,100010.9458
3933,North Dakota,3/31/21,103091,1498,,,13527.90193,1464090,1.453085138,192122.1633
3934,Ohio,3/31/21,1017566,19032,,,8705.255323,10963906,1.828775726,93795.98087
3935,Oklahoma,3/31/21,439740,4953,,,11078.27174,3761183,1.129882928,95052.07392
3936,Oregon,3/31/21,165012,2383,,,3912.33498,4177932,1.444137396,99056.24746
3937,Pennsylvania,3/31/21,1027678,25074,,,8027.486979,11647253,2.439869298,90980.02662
3938,Rhode Island,3/31/21,137329,2619,,,12963.38076,3496293,1.90709901,330037.9191
3939,South Carolina,3/31/21,551630,9146,,,10713.9375,5633152,1.657995395,109408.9126
3940,South Dakota,3/31/21,117759,1935,,,13311.23065,733372,1.643186508,82898.83447
3941,Tennessee,3/31/21,811842,11904,,,11887.85057,7202698,1.466295166,105469.5341
3942,Texas,3/31/21,2791910,48252,,,9628.643461,21242085,1.728279207,73258.97427
3943,Utah,3/31/21,385641,2122,,,12028.88497,3075904,0.550252696,95943.36545
3944,Vermont,3/31/21,19275,227,,,3088.996761,1319118,1.17769131,211400.842
3945,Virginia,3/31/21,618976,10252,,,7251.767584,6466133,1.656283927,75755.5926
3946,Washington,3/31/21,364486,5247,,,4786.488792,5890924,1.439561465,77360.56173
